Gender,Married,Age,Profession,WorkExperience,SpendingScore,FamilySize,Cluster
Male,Yes,37,Entertainment,1.0,Average,4.0,0
Female,No,27,Healthcare,1.0,Low,9.0,2
Male,Yes,61,Healthcare,1.0,Low,2.0,3
Male,Yes,41,Engineer,0.0,Average,2.0,0
Female,No,50,Artist,0.0,Low,1.0,3
Female,Yes,60,Artist,1.0,Average,2.0,0
Male,No,20,Healthcare,0.0,Low,4.0,2
Male,Yes,66,Marketing,1.0,High,2.0,4
Male,Yes,36,Homemaker,5.0,Low,1.0,1
Male,Yes,65,Lawyer,1.0,High,2.0,4
Female,No,30,Executive,,Low,1.0,2
Male,Yes,56,Lawyer,,Low,3.0,3
Male,No,20,Healthcare,1.0,Low,4.0,2
Female,Yes,38,Artist,0.0,Low,1.0,2
Male,No,31,Marketing,0.0,Low,2.0,2
Female,Yes,30,Engineer,,Average,3.0,0
Female,Yes,81,Lawyer,0.0,High,2.0,4
Female,No,52,Lawyer,4.0,Low,1.0,3
Male,Yes,57,Artist,0.0,Low,1.0,3
Male,Yes,30,Entertainment,1.0,Average,3.0,0
Male,Yes,55,Entertainment,1.0,Low,3.0,3
Male,No,38,Artist,8.0,Low,1.0,1
Male,Yes,70,Lawyer,0.0,High,2.0,4
Male,Yes,59,Artist,0.0,Low,1.0,3
Male,Yes,39,Healthcare,1.0,Low,3.0,2
Female,Yes,58,Artist,9.0,Average,3.0,1
Male,Yes,30,Entertainment,11.0,Low,2.0,1
Female,Yes,73,Artist,1.0,Average,2.0,4
Female,No,25,Artist,5.0,Low,1.0,1
Male,Yes,40,Artist,0.0,High,,0
Male,No,38,Entertainment,1.0,Low,2.0,2
Male,Yes,45,Artist,,Average,3.0,0
Male,No,25,Healthcare,1.0,Low,5.0,2
Male,No,36,Artist,,Low,2.0,2
Male,Yes,53,Artist,3.0,High,3.0,0
Female,No,27,Healthcare,0.0,Low,4.0,2
Male,Yes,49,Artist,6.0,Average,2.0,0
Female,Yes,51,Artist,6.0,Average,5.0,0
Male,No,33,Healthcare,0.0,Low,7.0,2
Male,Yes,67,Executive,,High,2.0,4
Female,Yes,72,Lawyer,1.0,High,,4
Male,Yes,61,Entertainment,6.0,Average,2.0,0
Female,Yes,47,Engineer,0.0,Low,1.0,3
Female,Yes,36,Engineer,0.0,Low,1.0,2
Male,Yes,40,Engineer,2.0,Average,,0
Male,Yes,32,Entertainment,1.0,Average,2.0,0
Female,Yes,40,Homemaker,9.0,Average,5.0,1
Female,Yes,77,Lawyer,0.0,High,2.0,4
Male,Yes,42,Entertainment,,Average,2.0,0
Female,Yes,72,Lawyer,1.0,High,4.0,4
Male,Yes,84,Lawyer,0.0,Low,1.0,3
Male,No,27,Entertainment,,Low,1.0,2
Male,Yes,32,Artist,1.0,Low,2.0,2
Female,Yes,52,Artist,1.0,Average,3.0,0
Female,Yes,53,Artist,,High,6.0,0
Male,,32,Healthcare,8.0,High,5.0,1
Female,Yes,47,Lawyer,2.0,High,4.0,4
Female,Yes,63,Artist,4.0,Average,4.0,0
Male,Yes,35,Executive,2.0,Average,5.0,0
Female,Yes,27,Marketing,9.0,Low,1.0,1
Male,No,49,Artist,0.0,Low,1.0,3
Female,No,31,Homemaker,8.0,Low,1.0,1
Male,,20,Healthcare,0.0,Low,2.0,2
Male,Yes,61,Executive,5.0,High,2.0,4
Female,No,30,Artist,9.0,Low,5.0,1
Male,No,23,Healthcare,1.0,Low,3.0,2
Male,Yes,42,Entertainment,8.0,Low,2.0,1
Male,Yes,47,Artist,4.0,Low,1.0,3
Female,Yes,48,Engineer,0.0,High,5.0,0
Female,Yes,57,Artist,0.0,High,,4
Male,Yes,39,Entertainment,0.0,Average,2.0,0
Male,Yes,43,Executive,6.0,High,3.0,0
Female,Yes,56,Artist,1.0,Low,2.0,3
Female,Yes,48,Artist,0.0,Low,,3
Male,No,26,Artist,,Low,1.0,2
Male,No,28,Healthcare,0.0,Low,5.0,2
Female,Yes,71,Lawyer,8.0,High,2.0,4
Female,Yes,42,Artist,1.0,Average,3.0,0
Female,Yes,50,Artist,0.0,Average,9.0,0
Female,Yes,62,Lawyer,1.0,Low,3.0,3
Male,Yes,43,Artist,1.0,Average,3.0,0
Female,No,32,Engineer,9.0,Low,4.0,1
Male,No,61,Artist,1.0,Low,1.0,3
Female,Yes,39,Entertainment,5.0,Low,2.0,1
Female,Yes,46,Artist,0.0,Average,2.0,0
Male,Yes,50,Artist,1.0,Average,3.0,0
Male,Yes,39,Artist,0.0,Low,4.0,2
Female,No,35,Artist,1.0,Low,1.0,2
Female,Yes,85,Artist,1.0,Low,,3
Female,No,35,Entertainment,7.0,Low,2.0,1
Female,No,33,Healthcare,1.0,Low,1.0,2
Male,No,21,Healthcare,1.0,Low,3.0,2
Female,No,46,Artist,9.0,Low,1.0,1
Female,No,37,Artist,1.0,Low,1.0,2
Female,No,26,Healthcare,0.0,Low,7.0,2
Male,Yes,79,Artist,,High,2.0,4
Female,Yes,33,Engineer,9.0,Low,2.0,1
Male,No,25,Artist,1.0,Low,3.0,2
Female,No,51,Artist,,Low,1.0,3
Male,Yes,53,Executive,1.0,High,4.0,4
Female,No,41,Artist,10.0,Low,1.0,1
Female,Yes,46,Artist,3.0,Average,5.0,0
Male,No,32,Healthcare,8.0,Low,,1
Male,No,62,Artist,0.0,Low,,3
Male,No,43,Engineer,1.0,Low,,2
Male,Yes,36,Artist,0.0,Low,3.0,2
Female,Yes,57,Artist,0.0,Average,3.0,0
Female,Yes,49,Artist,0.0,Average,4.0,0
Female,Yes,49,,,Low,1.0,3
Female,Yes,51,Artist,,Average,4.0,0
Female,No,40,Marketing,,Low,,2
Male,Yes,48,Artist,1.0,Average,3.0,0
Male,Yes,59,Entertainment,1.0,Average,5.0,0
Male,Yes,40,Artist,0.0,Average,3.0,0
Female,Yes,58,Artist,0.0,Low,3.0,3
Male,Yes,43,Entertainment,0.0,Low,2.0,3
Female,No,39,Doctor,9.0,Low,1.0,1
Male,Yes,29,Healthcare,13.0,High,2.0,1
Female,Yes,37,Marketing,9.0,Low,1.0,1
Female,Yes,49,Artist,0.0,Average,4.0,0
Male,No,26,Doctor,1.0,Low,2.0,2
Female,Yes,63,Artist,0.0,High,2.0,4
Male,No,26,Artist,10.0,Low,5.0,1
Male,No,21,Healthcare,1.0,Low,5.0,2
Female,Yes,56,Engineer,1.0,Average,3.0,0
Male,Yes,27,Doctor,9.0,Average,3.0,1
Male,Yes,35,Entertainment,1.0,Low,,2
Female,No,39,Doctor,8.0,Low,2.0,1
Female,No,30,Healthcare,13.0,Low,,1
Male,Yes,84,Lawyer,1.0,Low,1.0,3
Female,No,41,Engineer,9.0,Low,1.0,1
Male,Yes,51,Artist,,Average,5.0,0
Male,No,19,Marketing,,Low,4.0,2
Female,Yes,59,Engineer,0.0,Low,1.0,3
Male,No,25,Entertainment,7.0,Low,3.0,1
Female,Yes,40,Engineer,0.0,Average,4.0,0
Male,No,42,Artist,1.0,Low,1.0,2
Male,Yes,73,Executive,0.0,High,2.0,4
Male,No,30,Marketing,1.0,Low,5.0,2
Female,No,29,Entertainment,9.0,Low,4.0,1
Male,Yes,47,Healthcare,,Average,4.0,0
Female,Yes,27,Entertainment,6.0,High,2.0,0
Male,Yes,35,Artist,1.0,High,3.0,0
Female,No,23,Healthcare,1.0,Low,3.0,2
Female,Yes,48,Artist,6.0,Low,1.0,1
Female,Yes,33,Healthcare,,Average,2.0,0
Female,Yes,45,Artist,0.0,Average,2.0,0
Female,No,23,Healthcare,1.0,Low,3.0,2
Male,No,42,Entertainment,1.0,Low,8.0,2
Female,Yes,69,Artist,1.0,High,4.0,4
Female,No,33,Healthcare,1.0,Low,6.0,2
Male,No,28,Executive,9.0,Low,4.0,1
Female,No,19,Healthcare,1.0,Low,4.0,2
Female,No,21,Marketing,2.0,Low,2.0,2
Male,Yes,42,Artist,7.0,Average,2.0,1
Female,Yes,87,Lawyer,,High,2.0,4
Female,Yes,81,,,High,2.0,4
Female,No,38,Doctor,8.0,Low,1.0,1
Female,No,31,Homemaker,8.0,Low,1.0,1
Male,Yes,45,Engineer,1.0,Average,5.0,0
Female,Yes,83,Lawyer,1.0,Low,1.0,3
Female,No,22,Healthcare,0.0,Low,,2
Female,Yes,69,Engineer,0.0,Average,4.0,4
Male,No,36,Artist,2.0,Low,1.0,2
Male,Yes,70,Entertainment,0.0,High,2.0,4
Male,Yes,40,,,Average,5.0,0
Male,No,21,Healthcare,1.0,Low,6.0,2
Male,No,19,Healthcare,7.0,Low,4.0,1
Male,Yes,39,Artist,0.0,Average,3.0,0
Male,Yes,28,Doctor,5.0,Low,2.0,1
Female,Yes,40,Artist,0.0,Average,4.0,0
Female,Yes,29,Marketing,,Low,,2
Male,Yes,53,Doctor,1.0,Low,,3
Female,Yes,42,Artist,1.0,Average,2.0,0
Male,Yes,40,Artist,,Average,2.0,0
Female,No,48,Engineer,12.0,Low,1.0,1
Female,Yes,29,Artist,4.0,Low,2.0,2
Male,Yes,71,Executive,5.0,Low,3.0,3
Female,Yes,82,Lawyer,0.0,High,2.0,4
Female,Yes,50,Entertainment,4.0,Low,2.0,3
Male,No,40,Artist,1.0,Low,2.0,2
Male,No,18,Healthcare,6.0,Low,4.0,1
Male,Yes,42,Entertainment,0.0,Average,4.0,0
Male,Yes,39,Entertainment,9.0,Average,2.0,1
Female,No,32,Artist,,Low,1.0,2
Female,Yes,50,Artist,,Low,2.0,3
Female,Yes,60,Engineer,1.0,Average,3.0,0
Female,No,38,Engineer,,Low,1.0,2
Male,Yes,60,Engineer,0.0,Average,3.0,0
Male,Yes,40,Engineer,3.0,Low,1.0,2
Female,Yes,40,Homemaker,2.0,Average,2.0,0
Male,Yes,65,Doctor,1.0,Low,1.0,3
Female,No,38,Healthcare,0.0,Low,2.0,2
Male,No,37,Engineer,1.0,Low,1.0,2
Male,Yes,53,Artist,0.0,Low,1.0,3
Male,No,39,Artist,1.0,Low,,2
Male,Yes,62,Entertainment,8.0,Low,2.0,1
Male,Yes,47,Artist,1.0,Average,2.0,0
Male,,38,Entertainment,,Average,4.0,0
Female,Yes,30,Homemaker,,Average,2.0,0
Female,Yes,62,Artist,1.0,Average,3.0,0
Male,Yes,69,Doctor,8.0,Low,2.0,1
Female,No,19,Healthcare,0.0,Low,2.0,2
Male,No,18,Healthcare,0.0,Low,4.0,2
Female,No,35,Artist,,Low,1.0,2
Male,No,49,Healthcare,,Low,1.0,2
Female,Yes,36,Artist,7.0,Average,2.0,1
Female,Yes,35,Engineer,0.0,Low,3.0,2
Male,,36,Healthcare,8.0,High,2.0,1
Male,No,30,Healthcare,,Low,1.0,2
Male,Yes,47,Executive,8.0,High,4.0,0
Male,No,23,Artist,1.0,Low,4.0,2
Female,Yes,42,Doctor,0.0,Average,4.0,0
Female,Yes,47,Artist,8.0,Average,4.0,1
Male,Yes,40,Healthcare,1.0,Low,3.0,2
Male,Yes,59,Executive,0.0,High,3.0,4
Female,Yes,38,Artist,3.0,Low,2.0,2
Male,Yes,73,Lawyer,1.0,High,2.0,4
Male,No,45,Artist,0.0,Low,1.0,2
Male,Yes,71,Artist,0.0,Average,4.0,4
Female,Yes,60,Engineer,0.0,Low,2.0,3
Male,No,27,Doctor,0.0,Low,2.0,2
Female,Yes,57,Artist,0.0,Low,2.0,3
Male,No,26,Healthcare,1.0,Low,3.0,2
Female,Yes,18,Artist,,High,,0
Female,Yes,42,Artist,4.0,Average,2.0,0
Male,Yes,49,Executive,11.0,High,4.0,1
Male,Yes,40,Entertainment,8.0,Low,2.0,1
Female,No,40,Artist,5.0,Low,9.0,1
Male,No,19,Healthcare,8.0,Low,3.0,1
Male,Yes,42,Artist,1.0,Average,2.0,0
Female,No,50,Engineer,0.0,Low,1.0,3
Male,Yes,72,Entertainment,2.0,Average,2.0,4
Male,Yes,67,Lawyer,1.0,High,3.0,4
Male,Yes,37,Entertainment,3.0,Low,1.0,2
Male,Yes,38,Executive,,High,4.0,0
Female,No,42,Marketing,,Low,3.0,2
Male,Yes,26,Artist,1.0,Low,4.0,2
Male,Yes,32,Executive,1.0,High,5.0,0
Male,Yes,51,Artist,1.0,Low,1.0,3
Male,Yes,61,Engineer,5.0,Average,3.0,0
Male,Yes,38,Engineer,0.0,Average,3.0,0
Male,Yes,73,Lawyer,1.0,Low,1.0,3
Female,No,30,Engineer,1.0,Low,,2
Female,Yes,62,Artist,0.0,Average,2.0,0
Male,Yes,40,Executive,0.0,Low,4.0,2
Male,No,42,Healthcare,8.0,Low,3.0,1
Male,No,30,Healthcare,9.0,Low,1.0,1
Female,Yes,46,Homemaker,9.0,Low,1.0,1
Female,Yes,68,Lawyer,0.0,Low,1.0,3
Female,Yes,38,Engineer,9.0,Average,4.0,1
Male,Yes,40,Doctor,0.0,Average,5.0,0
Male,Yes,50,Entertainment,0.0,Average,3.0,0
Female,No,28,Entertainment,1.0,Low,2.0,2
Female,Yes,71,,1.0,Low,1.0,3
Female,Yes,37,Artist,3.0,Low,2.0,2
Female,Yes,51,Artist,0.0,Average,4.0,0
Female,Yes,41,Engineer,1.0,Average,4.0,0
Female,Yes,65,Artist,0.0,Average,4.0,0
Female,Yes,48,Marketing,0.0,Average,2.0,0
Female,Yes,63,,,Average,3.0,0
Male,Yes,68,Lawyer,,High,,4
Female,Yes,47,Artist,0.0,Average,2.0,0
Male,No,28,Artist,9.0,Low,2.0,1
Female,No,38,Entertainment,0.0,Low,1.0,2
Male,No,36,Entertainment,1.0,Low,2.0,2
Female,No,27,Artist,,Low,4.0,2
Male,Yes,36,Entertainment,,Average,3.0,0
Female,Yes,65,Lawyer,0.0,Average,4.0,4
Female,No,27,Homemaker,9.0,Low,1.0,1
Male,Yes,69,Lawyer,,High,2.0,4
Female,Yes,80,Lawyer,0.0,High,,4
Male,,59,Entertainment,,Average,4.0,0
Male,Yes,50,Executive,4.0,Average,9.0,0
Female,Yes,77,Lawyer,,High,2.0,4
Male,Yes,68,Executive,,High,3.0,4
Male,Yes,50,Artist,0.0,Low,3.0,3
Male,No,26,Healthcare,5.0,Low,5.0,2
Male,Yes,46,Artist,2.0,Average,4.0,0
Male,Yes,36,Artist,,Average,2.0,0
Female,Yes,40,Artist,4.0,Average,5.0,0
Male,No,33,Healthcare,9.0,Low,5.0,1
Male,No,56,Marketing,1.0,Low,2.0,3
Female,No,25,Doctor,2.0,Low,1.0,2
Male,Yes,61,Lawyer,1.0,High,2.0,4
Female,Yes,42,Entertainment,0.0,Average,4.0,0
Male,Yes,49,Artist,1.0,Low,4.0,3
Male,Yes,48,Entertainment,1.0,Average,3.0,0
Male,Yes,36,Healthcare,3.0,Low,3.0,2
Male,Yes,47,Artist,0.0,Low,1.0,3
Male,Yes,70,Doctor,1.0,High,3.0,4
Male,No,21,Healthcare,1.0,Low,4.0,2
Male,No,51,Artist,5.0,Low,1.0,3
Male,Yes,46,Artist,0.0,Low,2.0,3
Male,No,33,Artist,,Low,2.0,2
Male,No,26,Healthcare,1.0,Low,3.0,2
Female,Yes,37,Engineer,0.0,High,2.0,0
Male,Yes,47,Entertainment,2.0,Average,3.0,0
Female,No,38,Entertainment,0.0,Low,2.0,2
Female,No,36,Artist,8.0,Low,1.0,1
Male,Yes,29,Artist,6.0,Average,2.0,1
Male,Yes,41,Executive,1.0,High,4.0,0
Male,No,20,Healthcare,7.0,Low,3.0,1
Female,No,36,Artist,0.0,Low,1.0,2
Female,No,23,Healthcare,0.0,Low,6.0,2
Male,Yes,53,Engineer,1.0,Average,3.0,0
Male,Yes,69,Artist,,Average,2.0,4
Male,No,28,Doctor,0.0,Low,3.0,2
Male,No,31,Marketing,,Low,1.0,2
Male,Yes,36,Executive,6.0,High,2.0,0
Male,No,28,Doctor,1.0,Low,9.0,2
Female,Yes,45,Artist,1.0,Average,3.0,0
Female,No,25,Healthcare,1.0,Low,1.0,2
Female,,30,Doctor,0.0,Low,3.0,2
Female,Yes,78,Lawyer,6.0,Low,1.0,3
Female,Yes,60,Artist,1.0,Average,5.0,0
Male,Yes,61,Artist,,Low,2.0,3
Female,No,22,Doctor,11.0,Low,4.0,1
Female,Yes,50,Artist,0.0,Average,2.0,0
Male,,43,Executive,,Average,3.0,0
Male,Yes,51,Entertainment,1.0,Low,3.0,3
Male,No,31,Healthcare,0.0,Low,,2
Female,No,27,Engineer,1.0,Low,7.0,2
Female,Yes,45,Executive,7.0,High,2.0,0
Male,Yes,32,Healthcare,6.0,Low,2.0,1
Female,No,22,Healthcare,2.0,Low,3.0,2
Male,No,42,Artist,3.0,Low,1.0,2
Male,No,30,Artist,0.0,Low,4.0,2
Female,No,30,Healthcare,9.0,Low,1.0,1
Male,Yes,60,Executive,0.0,High,2.0,4
Male,No,33,Entertainment,1.0,Low,3.0,2
Female,No,27,Artist,1.0,Low,1.0,2
Female,No,36,Engineer,0.0,Low,1.0,2
Male,Yes,50,Artist,1.0,Average,4.0,0
Male,Yes,29,Artist,0.0,Low,5.0,2
Female,No,18,Healthcare,2.0,Low,5.0,2
Female,Yes,42,Artist,9.0,Average,3.0,1
Male,Yes,45,Artist,,Average,2.0,0
Female,Yes,61,Marketing,,Average,,0
Male,Yes,83,Lawyer,1.0,Low,1.0,3
Female,Yes,41,Engineer,0.0,Average,4.0,0
Female,No,40,Engineer,9.0,Low,1.0,1
Male,No,21,Healthcare,3.0,Low,3.0,2
Female,Yes,66,Artist,0.0,Average,3.0,0
Male,Yes,43,Artist,0.0,Average,2.0,0
Male,No,18,Healthcare,0.0,Low,2.0,2
Female,,59,Artist,9.0,Average,2.0,1
Male,No,22,Healthcare,,Low,4.0,2
Male,Yes,50,Artist,1.0,Low,2.0,3
Male,No,47,Engineer,1.0,Low,2.0,2
Female,No,29,Engineer,0.0,Low,6.0,2
Female,Yes,62,Artist,5.0,Average,5.0,0
Male,No,21,Healthcare,2.0,Low,4.0,2
Female,No,36,Artist,8.0,Low,2.0,1
Female,Yes,38,Artist,5.0,High,3.0,0
Male,No,25,Doctor,4.0,Low,,2
Male,Yes,38,Engineer,0.0,High,6.0,0
Female,Yes,35,Engineer,0.0,High,1.0,0
Female,No,30,Entertainment,9.0,Low,3.0,1
Female,No,30,Doctor,3.0,Low,4.0,2
Male,No,28,Healthcare,1.0,Low,3.0,2
Female,No,53,Entertainment,0.0,Low,1.0,3
Male,Yes,48,Artist,4.0,Average,2.0,0
Male,Yes,31,Entertainment,1.0,Low,6.0,2
Male,No,28,,1.0,Low,1.0,2
Male,No,26,Artist,5.0,Low,1.0,1
Female,Yes,57,Artist,1.0,High,3.0,4
Female,Yes,37,Artist,6.0,Low,2.0,1
Male,No,52,Artist,0.0,Low,3.0,3
Female,Yes,86,Lawyer,0.0,High,2.0,4
Female,No,41,Artist,,Low,1.0,2
Female,No,25,Marketing,1.0,Low,2.0,2
Female,No,51,Artist,0.0,Low,1.0,3
Male,Yes,32,Entertainment,2.0,Low,2.0,2
Male,,40,Artist,1.0,Low,1.0,3
Male,Yes,41,Entertainment,0.0,Average,4.0,0
Male,No,23,Healthcare,0.0,Low,2.0,2
Female,No,52,Artist,1.0,Low,3.0,3
Male,Yes,49,Artist,1.0,Low,2.0,3
Female,Yes,30,Healthcare,0.0,Average,4.0,0
Female,Yes,46,Artist,9.0,Average,4.0,1
Female,Yes,25,Homemaker,8.0,Average,2.0,1
Female,Yes,36,Homemaker,1.0,Average,3.0,0
Female,No,47,Entertainment,1.0,Low,1.0,2
Male,Yes,57,Artist,0.0,Low,1.0,3
Male,Yes,61,Artist,0.0,Low,2.0,3
Female,No,19,Healthcare,,Low,,2
Male,,19,Healthcare,0.0,Low,3.0,2
Male,Yes,39,Artist,0.0,Average,2.0,0
Male,Yes,37,Artist,0.0,Low,4.0,2
Male,Yes,55,Artist,4.0,Low,2.0,3
Female,No,22,Marketing,1.0,Low,2.0,2
Male,Yes,46,Artist,1.0,Low,2.0,3
Male,No,32,Doctor,0.0,Low,4.0,2
Male,No,36,Artist,13.0,Low,1.0,1
Male,No,23,Healthcare,2.0,Low,3.0,2
Male,No,18,Healthcare,2.0,Low,3.0,2
Male,Yes,30,Entertainment,,Average,3.0,0
Male,Yes,71,Executive,0.0,High,4.0,4
Male,Yes,47,Artist,1.0,Average,4.0,0
Male,No,45,Artist,0.0,Low,4.0,2
Female,Yes,42,Engineer,1.0,Average,4.0,0
Male,Yes,32,Doctor,9.0,Average,3.0,1
Female,No,25,Artist,8.0,Low,1.0,1
Male,No,28,Healthcare,,Low,6.0,2
Male,Yes,35,Artist,,Average,4.0,0
Male,Yes,47,Artist,3.0,Average,3.0,0
Male,Yes,41,Doctor,0.0,Average,2.0,0
Female,No,19,Healthcare,3.0,Low,3.0,2
Male,Yes,66,,0.0,Low,2.0,3
Female,No,29,Marketing,2.0,Low,3.0,2
Female,Yes,38,Doctor,0.0,Average,2.0,0
Male,No,31,Entertainment,1.0,Low,3.0,2
Male,Yes,87,Executive,1.0,High,2.0,4
Male,Yes,41,Entertainment,2.0,Low,2.0,2
Female,Yes,63,Artist,7.0,Average,3.0,1
Female,No,33,Healthcare,,Low,3.0,2
Male,No,23,Healthcare,0.0,Low,4.0,2
Female,Yes,36,Artist,5.0,Average,2.0,0
Male,No,45,Entertainment,6.0,Low,2.0,1
Male,Yes,26,Healthcare,6.0,Low,2.0,1
Female,No,41,Artist,9.0,Low,1.0,1
Male,No,23,Healthcare,1.0,Low,5.0,2
Male,Yes,51,Executive,1.0,Average,5.0,0
Female,Yes,81,Homemaker,0.0,High,2.0,4
Male,Yes,61,Marketing,1.0,Average,4.0,0
Male,Yes,77,Lawyer,0.0,High,2.0,4
Female,Yes,50,Artist,4.0,Low,2.0,3
Male,No,29,Doctor,1.0,Low,5.0,2
Female,Yes,43,Artist,0.0,Average,4.0,0
Female,Yes,69,Engineer,1.0,Low,1.0,3
Female,No,21,Healthcare,1.0,Low,4.0,2
Female,No,30,Healthcare,3.0,Low,3.0,2
Female,Yes,49,Engineer,,Low,1.0,3
Female,Yes,49,Engineer,1.0,Average,4.0,0
Female,Yes,81,Lawyer,1.0,High,2.0,4
Male,No,29,Artist,0.0,Low,5.0,2
Male,Yes,50,Entertainment,1.0,Low,1.0,3
Male,Yes,57,Artist,1.0,Average,2.0,0
Male,Yes,45,Artist,0.0,Average,3.0,0
Female,Yes,66,Engineer,0.0,Average,2.0,4
Male,Yes,53,Artist,9.0,Low,2.0,1
Male,No,21,Doctor,6.0,Low,6.0,1
Female,Yes,62,Artist,0.0,Low,2.0,3
Male,Yes,70,Executive,,High,2.0,4
Male,Yes,82,Lawyer,0.0,High,2.0,4
Female,Yes,39,Artist,0.0,Average,4.0,0
Male,Yes,49,Doctor,,Average,2.0,0
Female,Yes,28,,,Average,3.0,0
Female,Yes,35,Engineer,0.0,Average,2.0,0
Female,Yes,50,Doctor,0.0,Low,3.0,3
Male,No,35,Artist,9.0,Low,2.0,1
Male,Yes,55,Artist,0.0,Average,2.0,0
Male,Yes,61,Artist,1.0,Average,2.0,0
Male,Yes,26,Artist,0.0,Low,2.0,2
Female,Yes,61,Lawyer,0.0,High,3.0,4
Male,Yes,60,,0.0,Low,2.0,3
Female,No,25,Artist,13.0,Low,1.0,1
Male,Yes,45,Executive,1.0,High,3.0,0
Male,No,35,Artist,0.0,Low,2.0,2
Male,Yes,62,Executive,9.0,High,3.0,4
Female,Yes,53,Artist,0.0,Average,3.0,0
Female,Yes,49,Artist,9.0,Low,2.0,1
Female,No,43,Artist,8.0,Low,4.0,1
Male,No,19,Healthcare,0.0,Low,6.0,2
Female,No,38,Healthcare,,Low,1.0,2
Female,No,27,Engineer,0.0,Low,3.0,2
Male,No,18,Healthcare,0.0,Low,3.0,2
Female,Yes,43,Artist,1.0,Low,2.0,3
Female,Yes,36,Entertainment,8.0,Low,1.0,1
Male,No,53,Entertainment,1.0,Low,3.0,3
Female,No,26,Healthcare,1.0,Low,7.0,2
Male,No,59,Entertainment,0.0,Low,1.0,3
Male,Yes,36,Artist,1.0,Average,2.0,0
Male,No,35,,0.0,Low,,2
Male,Yes,63,Executive,1.0,High,1.0,4
Female,No,33,Marketing,1.0,Low,9.0,2
Male,Yes,42,Executive,2.0,High,4.0,0
Female,Yes,31,Artist,0.0,Low,3.0,2
Male,No,22,Healthcare,0.0,Low,3.0,2
Male,Yes,51,Artist,1.0,Low,2.0,3
Male,No,42,Doctor,8.0,Low,1.0,1
Male,Yes,28,Executive,0.0,High,4.0,0
Male,Yes,53,Executive,4.0,High,3.0,4
Male,Yes,62,Executive,0.0,High,4.0,4
Female,No,27,Healthcare,9.0,Low,1.0,1
Female,Yes,53,Artist,1.0,Average,3.0,0
Male,,20,Healthcare,1.0,Low,3.0,2
Male,Yes,28,Entertainment,9.0,High,4.0,1
Female,No,31,Healthcare,0.0,Low,5.0,2
Female,Yes,58,Artist,,Average,2.0,0
Female,No,31,Healthcare,0.0,Low,3.0,2
Male,Yes,79,Entertainment,1.0,Low,1.0,3
Male,Yes,52,Executive,1.0,High,4.0,4
Female,No,30,Homemaker,3.0,Low,,2
Male,Yes,42,Executive,1.0,High,3.0,0
Female,Yes,43,Artist,,Average,2.0,0
Male,No,33,Healthcare,3.0,Low,2.0,2
Female,No,19,Artist,0.0,Low,2.0,2
Female,Yes,40,Artist,9.0,Average,2.0,1
Male,Yes,67,Entertainment,2.0,Average,3.0,4
Male,No,22,Healthcare,0.0,Low,4.0,2
Female,Yes,45,Artist,9.0,Low,2.0,1
Female,Yes,60,Artist,4.0,High,2.0,4
Male,Yes,41,Artist,0.0,Average,3.0,0
Male,No,29,Entertainment,0.0,Low,5.0,2
Male,,32,Healthcare,1.0,Low,1.0,2
Female,Yes,37,Engineer,,Average,9.0,0
Male,No,28,Healthcare,4.0,Low,5.0,2
Female,Yes,88,Lawyer,,High,2.0,4
Male,No,42,Entertainment,2.0,Low,1.0,2
Female,No,36,Artist,0.0,Low,1.0,2
Female,No,28,Healthcare,8.0,Low,3.0,1
Male,No,23,Healthcare,1.0,Low,3.0,2
Male,Yes,81,Executive,0.0,Low,1.0,3
Female,Yes,82,Lawyer,0.0,High,2.0,4
Female,Yes,70,Lawyer,0.0,Low,1.0,3
Male,Yes,82,Executive,1.0,Low,1.0,3
Female,Yes,38,Artist,5.0,Average,2.0,0
Female,No,43,Engineer,9.0,Low,1.0,1
Female,No,42,Artist,8.0,Low,2.0,1
Female,No,29,Homemaker,1.0,Low,,2
Female,Yes,38,Engineer,9.0,Average,3.0,1
Female,No,38,Engineer,0.0,Low,3.0,2
Female,No,36,Engineer,7.0,Low,3.0,1
Male,No,53,Artist,0.0,Low,1.0,3
Male,No,25,Healthcare,0.0,Low,,2
Female,Yes,58,Homemaker,0.0,High,2.0,4
Male,Yes,52,Executive,0.0,High,4.0,4
Female,No,36,Artist,13.0,Low,1.0,1
Male,No,19,Healthcare,6.0,Low,8.0,1
Female,Yes,67,Artist,0.0,High,2.0,4
Male,No,31,Healthcare,,Low,4.0,2
Female,No,28,Artist,9.0,Low,1.0,1
Male,Yes,65,Artist,1.0,Average,3.0,0
Female,Yes,60,Artist,1.0,High,2.0,4
Male,Yes,74,Lawyer,1.0,Low,1.0,3
Female,Yes,52,Engineer,8.0,Average,4.0,1
Female,Yes,63,Artist,1.0,High,3.0,4
Female,No,18,Healthcare,12.0,Low,3.0,1
Male,No,25,Entertainment,0.0,Low,3.0,2
Female,Yes,41,Engineer,1.0,Average,3.0,0
Male,No,20,Healthcare,7.0,Low,4.0,1
Male,Yes,68,Entertainment,1.0,Low,1.0,3
Male,Yes,69,Artist,0.0,Low,1.0,3
Male,No,31,Entertainment,0.0,Low,5.0,2
Female,No,43,Doctor,1.0,Low,6.0,2
Male,Yes,62,Executive,1.0,High,3.0,4
Male,Yes,42,Artist,5.0,Average,2.0,0
Male,No,25,Healthcare,8.0,Low,3.0,1
